,Approval_Date,Loan,Valuation,Country,Origin,Joint,App1_Age,App2_Age,App1_G,App2_G,App1_Income,App2_Income,Property_Type,Area,Property_Age,Advance_Date
3117,27/10/2023,160000,202500,0,2,0,49,,0,,20000,,2,,72,21/11/2023
3118,27/05/2023,223000,327300,0,1,1,43,54,0,1,16237,10297,3,,16,
3119,15/06/2023,118000,198600,0,1,1,50,32,0,1,5057,14943,0,0,204,16/07/2023
3120,26/02/2024,57000,194700,0,1,0,41,,0,,20000,,3,1,78,
3121,10/09/2023,160000,208900,0,1,1,39,30,0,1,12266,7734,1,0,80,
3122,30/09/2023,41000,83300,0,1,0,61,,0,,20000,,2,0,1,01/10/2023
3123,10/04/2024,28000,57900,0,0,1,22,29,0,1,9083,10917,2,1,216,03/05/2024
3124,19/04/2024,158000,218600,2,1,1,57,72,1,0,6423,13577,2,0,89,17/06/2024
3125,31/10/2021,43000,93500,0,2,1,33,40,1,0,11591,8409,2,0,82,
3126,30/05/2022,155000,273300,0,0,0,74,,1,,22873,,3,0,63,24/06/2022
3127,02/01/2023,70000,111600,2,0,0,44,,0,,20000,,2,1,201,
3128,16/10/2023,103000,255100,0,2,1,42,27,1,0,5009,14991,2,0,88,02/11/2023
3129,19/04/2023,107000,162200,0,2,0,56,,0,,20000,,2,0,70,
3130,08/03/2022,376000,752200,0,1,1,29,71,1,0,33249,9493,2,1,77,
3131,26/08/2024,96000,240800,0,0,1,45,57,1,0,7208,12792,2,2,57,
3132,02/05/2024,98000,174100,0,1,1,29,36,1,0,14697,5303,2,1,235,
3133,17/06/2023,262000,353200,,0,0,39,,0,,31468,,3,2,204,27/07/2023
3134,27/08/2023,188000,318100,0,2,1,39,40,0,1,10234,31655,2,0,57,12/10/2023
3135,06/03/2022,501000,899400,0,1,1,41,60,1,1,52380,19760,3,1,14,
3136,20/11/2022,187000,245400,0,1,0,70,,0,,22611,,2,1,87,
3137,31/01/2022,134000,232100,,1,1,20,47,1,0,2080,18849,2,0,63,
3138,17/09/2023,186000,320400,0,2,0,54,,1,,31247,,2,0,232,
3139,14/04/2023,162000,292000,0,1,0,36,,1,,25846,,2,0,53,
3140,10/02/2022,165000,193000,2,2,1,42,57,1,0,7722,12278,0,0,51,
3141,14/08/2024,131000,202000,0,2,0,40,,1,,22107,,2,0,17,03/08/2024
3142,21/08/2023,70000,149000,0,1,1,65,24,1,0,10457,9543,2,0,173,
3143,04/04/2022,120000,205900,0,0,0,66,,0,,24351,,1,1,190,
3144,24/11/2021,195000,319700,0,0,1,46,31,0,1,16380,5633,3,0,198,
3145,03/09/2021,113000,242100,0,1,1,22,26,1,0,5521,20255,2,,195,
3146,11/10/2023,77000,113800,0,2,0,59,,1,,20000,,2,0,17,
3147,30/06/2023,672000,908800,2,0,0,50,,1,,69286,,2,0,58,
3148,17/08/2023,164000,223400,2,2,0,18,,1,,20830,,2,0,0,
3149,10/08/2022,173000,239400,0,1,0,57,,0,,24817,,2,1,86,
3150,18/10/2021,290000,430100,0,1,1,54,62,1,0,4110,26354,3,2,159,04/01/2022
3151,21/04/2023,100000,208500,0,1,1,75,36,1,0,10754,9246,1,0,,
3152,04/05/2023,120000,150000,0,1,1,49,28,0,0,11074,8926,2,0,185,
3153,11/07/2024,121000,194700,0,1,1,58,48,0,1,11782,8218,0,0,216,
3154,22/05/2023,145000,285000,,1,0,33,,0,,30951,,3,0,18,28/05/2023
3155,12/08/2024,89000,278000,0,1,0,18,,1,,28044,,2,0,192,
3156,13/10/2021,140000,212000,0,1,0,56,,1,,20000,,1,0,80,
3157,25/08/2022,208000,291600,0,1,0,36,,0,,31347,,2,0,86,24/09/2022
3158,20/01/2022,105000,174400,0,1,1,37,75,1,0,2226,17774,,0,64,
3159,03/08/2022,108000,153600,0,2,1,39,43,0,1,10096,9904,2,0,8,
3160,17/05/2024,83000,132000,,1,1,63,33,0,1,8236,11764,3,0,15,
3161,14/08/2024,95000,199700,0,1,0,43,,0,,20000,,0,0,0,
3162,27/07/2022,67000,159400,2,1,0,52,,0,,20000,,2,0,225,12/08/2022
3163,10/03/2023,472000,640400,,1,1,70,30,1,0,31620,46227,2,2,133,15/05/2023
3164,13/02/2024,119000,331100,0,1,1,46,46,0,0,21887,11399,3,0,,
3165,19/04/2022,80000,110700,0,1,0,45,,0,,20000,,2,,32,
3166,25/11/2023,211000,392400,0,1,1,33,47,1,0,15532,11432,3,0,160,
3167,12/03/2022,82000,211200,0,1,0,38,,1,,21479,,1,0,170,02/04/2022
3168,05/12/2023,86000,136200,0,1,1,41,39,1,0,8756,11244,2,0,44,
3169,05/07/2024,121000,221000,3,0,1,38,42,0,1,10280,9720,3,0,77,13/07/2024
3170,23/07/2024,342000,516500,0,1,1,55,18,1,0,18448,23193,,0,76,
3171,24/03/2024,89000,211700,0,1,1,63,38,1,0,7932,14874,1,0,73,05/04/2024
3172,15/07/2024,404000,762200,0,2,1,25,57,0,1,55379,18255,2,1,53,
3173,06/08/2022,309000,473900,0,1,1,54,60,1,0,18830,22146,3,1,55,
3174,28/04/2022,92000,114300,0,1,0,71,,0,,20000,,2,,60,
3175,01/09/2022,353000,491400,0,2,0,52,,1,,48639,,2,0,53,15/09/2022
3176,14/09/2021,103000,197100,0,1,1,75,37,0,1,10255,9745,3,0,193,12/09/2021
3177,08/11/2021,383000,581500,0,1,0,59,,0,,43992,,2,1,220,
3178,09/11/2022,396000,553300,0,1,0,41,,1,,79244,,3,0,32,
3179,28/08/2024,82000,155300,0,2,0,64,,1,,20000,,2,0,211,
3180,24/08/2023,185000,238500,0,1,0,44,,1,,22489,,2,0,57,01/10/2023
3181,20/08/2022,192000,322700,0,1,0,35,,0,,23957,,2,0,14,
3182,16/08/2022,60000,148700,2,1,0,75,,1,,20000,,2,0,78,21/08/2022
3183,14/05/2023,157000,306900,0,1,0,66,,0,,33752,,2,1,92,11/05/2023
3184,23/02/2023,471000,656100,0,1,0,75,,1,,59626,,2,0,77,24/03/2023
3185,22/03/2023,200000,352100,0,1,1,47,51,1,0,16300,17105,2,2,86,
3186,22/08/2023,118000,172500,2,2,1,75,47,0,1,5490,14510,,0,216,
3187,20/03/2024,537000,668900,2,0,0,37,,0,,66995,,3,1,193,
3188,29/05/2023,231000,295400,0,2,0,60,,1,,26155,,2,0,13,
3189,29/12/2021,261000,887600,0,1,0,22,,1,,94116,,3,0,85,
3190,20/06/2022,54000,130700,0,1,0,51,,0,,20000,,2,0,45,23/06/2022
3191,13/06/2023,85000,152900,0,1,1,45,37,1,0,2044,17956,2,2,78,
3192,03/02/2023,126000,329400,0,2,0,23,,1,,33549,,2,1,95,
3193,26/04/2024,271000,395000,0,1,0,44,,1,,32728,,3,0,74,
3194,30/09/2021,113000,142300,0,2,0,39,,1,,20000,,2,0,81,
3195,02/04/2024,69000,206500,2,1,0,47,,0,,26614,,1,0,188,
3196,16/10/2023,152000,249000,0,1,0,57,,1,,20000,,2,1,,
3197,25/11/2021,62000,82200,0,2,0,47,,0,,20000,,2,0,80,20/12/2021
3198,27/07/2022,146000,218800,0,1,1,45,58,1,0,13836,6164,1,2,67,
3199,05/07/2022,124000,206400,0,1,0,46,,0,,20000,,0,2,51,
3200,19/05/2024,102000,159400,0,0,1,52,43,1,0,12627,7373,2,0,6,
3201,28/06/2024,217000,323200,0,1,0,36,,0,,33833,,2,0,71,
3202,09/08/2024,621000,1075500,3,2,0,51,,0,,93391,,,0,,
3203,11/11/2022,82000,183700,0,0,0,61,,0,,20000,,2,1,76,
3204,28/08/2024,367000,551700,0,2,0,37,,1,,68381,,2,0,2,
3205,15/04/2024,100000,143900,0,1,1,47,41,1,0,9224,10776,2,0,14,24/05/2024
3206,04/03/2022,157000,199100,0,,0,44,,1,,20000,,0,0,15,15/04/2022
3207,26/06/2023,148000,214200,0,1,1,45,43,1,0,10732,17616,2,0,83,08/08/2023
3208,29/07/2022,143000,233800,0,2,0,28,,0,,20633,,,0,73,22/08/2022
3209,22/09/2023,75000,300000,0,2,1,61,35,0,1,7906,17336,2,1,,
3210,28/08/2024,123000,246500,0,1,0,43,,0,,25334,,2,0,55,
3211,05/09/2023,47000,111700,0,1,1,40,42,1,0,6850,13150,2,0,202,
3212,01/03/2023,36000,59000,0,1,0,26,,1,,20000,,2,,177,07/03/2023
3213,10/09/2022,147000,263500,0,1,0,57,,1,,31334,,3,0,37,
3214,22/11/2021,158000,203600,0,1,0,38,,1,,22085,,,0,53,
3215,09/03/2024,142000,275700,3,1,0,48,,0,,23096,,2,1,194,
3216,21/06/2023,331000,475800,2,2,0,42,,0,,52813,,,0,88,24/07/2023
3217,02/08/2023,79000,154000,0,2,1,40,47,0,0,10883,9117,2,0,17,
3218,19/02/2022,136000,216700,0,1,0,42,,1,,20000,,2,0,84,
3219,25/09/2021,264000,404600,0,1,1,48,27,1,0,13471,25799,,0,18,
3220,24/10/2023,83000,138900,0,1,0,60,,1,,20000,,2,0,43,
3221,21/02/2023,136000,167200,0,1,0,25,,1,,21752,,2,0,171,
3222,24/08/2022,62000,100400,0,0,1,51,44,1,0,11754,8246,2,0,88,
3223,19/02/2022,100000,197900,0,1,1,63,31,1,0,12242,7758,,1,29,
3224,19/02/2023,139000,209200,0,2,0,56,,1,,24689,,2,0,12,
3225,13/07/2024,115000,206700,0,2,0,35,,0,,20000,,1,0,18,
3226,10/06/2024,292000,577900,0,1,0,28,,0,,44679,,2,0,56,
3227,13/03/2023,101000,165000,0,2,0,32,,1,,20000,,2,1,211,
3228,07/07/2024,122000,205600,0,2,0,75,,1,,20000,,2,0,28,30/07/2024
3229,24/08/2024,137000,202900,0,1,1,27,40,0,1,6512,13835,2,0,12,
3230,28/02/2022,231000,318300,0,1,1,29,55,0,1,18602,11483,2,0,174,09/04/2022
3231,03/06/2023,109000,208800,2,1,1,25,50,0,1,9759,10241,2,0,164,03/07/2023
3232,11/02/2023,111000,201300,0,2,0,49,,1,,20000,,3,2,55,13/03/2023
3233,22/06/2022,62000,81200,0,1,0,50,,1,,20000,,2,1,14,
3234,20/06/2022,97000,170400,0,1,0,39,,1,,20000,,2,0,13,
3235,07/03/2023,185000,414000,0,0,0,39,,1,,30333,,,,193,
3236,01/11/2023,138000,202200,0,,0,66,,0,,20000,,0,0,52,
3237,11/06/2023,196000,334700,0,0,1,67,47,1,0,16734,14288,,0,6,
3238,06/11/2022,249000,383300,0,2,1,39,18,0,1,9836,22364,2,0,55,16/12/2022
3239,19/03/2023,72000,108500,0,1,1,57,61,1,0,11606,8394,2,0,,09/04/2023
3240,26/08/2023,306000,411500,0,1,1,36,30,0,1,16122,14536,2,0,84,15/10/2023
3241,31/05/2024,121000,161100,0,2,1,52,50,0,1,13069,6931,,0,189,
3242,08/03/2023,31000,51000,1,1,0,61,,0,,20000,,2,1,231,31/03/2023
3243,08/10/2023,545000,1008700,0,1,0,56,,1,,90392,,3,2,52,
3244,25/06/2022,60000,92100,0,1,0,62,,1,,20000,,2,2,223,23/07/2022
3245,02/09/2022,334000,676000,0,1,1,53,61,0,1,38377,14845,3,0,82,
3246,03/12/2021,739000,1018000,2,1,1,75,19,1,0,50277,43869,,1,81,
3247,02/09/2022,148000,194400,0,1,0,27,,1,,26943,,2,0,31,
3248,20/04/2022,230000,414100,0,0,1,61,73,1,0,28066,17108,2,0,79,
3249,07/02/2023,108000,202100,0,2,0,38,,0,,20000,,3,0,8,
3250,08/10/2022,110000,164700,0,1,0,45,,0,,20000,,3,0,87,
3251,16/06/2024,140000,195200,2,2,1,48,18,0,1,9548,10452,2,0,66,04/08/2024
3252,12/03/2023,109000,207300,,1,0,40,,0,,20000,,3,0,171,
3253,25/08/2023,93000,322900,0,1,1,53,48,1,0,5582,17786,3,0,84,
3254,06/12/2022,121000,194700,0,1,1,34,62,1,1,9950,10050,0,0,74,
3255,14/08/2023,114000,207000,0,1,1,70,43,1,0,12406,7594,2,2,188,
3256,29/08/2022,86000,210200,1,1,1,39,44,1,0,12460,7540,1,0,2,
3257,26/08/2024,458000,610200,3,0,0,21,,1,,38726,,2,0,65,
3258,30/03/2022,184000,303700,0,2,0,36,,1,,30170,,2,0,91,
3259,05/12/2022,57000,156800,0,1,0,35,,1,,20000,,2,2,16,
3260,24/08/2023,139000,285000,,2,0,30,,0,,29218,,2,0,89,
3261,19/08/2022,384000,711900,0,0,1,36,40,0,1,42556,42844,2,0,35,
3262,19/03/2024,60000,116900,0,1,1,38,33,1,0,9979,10021,,2,14,
3263,04/08/2024,119000,149000,0,2,0,21,,1,,20000,,2,1,227,
3264,04/03/2023,121000,218100,1,2,0,55,,0,,34441,,2,0,164,15/04/2023
3265,07/06/2024,98000,196800,0,2,0,31,,1,,20000,,0,,17,
3266,28/06/2022,119000,177100,0,1,1,71,49,0,0,19478,10424,2,0,80,22/07/2022
3267,07/06/2022,155000,255500,1,1,1,46,75,0,1,13137,12990,2,2,83,06/07/2022
3268,05/06/2023,207000,293200,0,1,0,30,,1,,20000,,2,0,170,22/06/2023
3269,17/07/2023,763000,939400,1,1,0,49,,1,,100977,,3,0,109,17/09/2023
3270,23/01/2024,155000,320300,0,0,1,28,44,0,1,12377,14485,,2,86,
3271,22/01/2022,223000,417100,0,0,0,75,,0,,40349,,3,0,55,
3272,25/05/2024,130000,261600,0,1,1,35,49,1,0,11447,16779,2,0,178,
3273,02/04/2024,120000,172900,0,1,1,53,28,0,1,8265,11735,2,0,253,
3274,06/09/2021,145000,198100,0,1,1,35,32,0,1,12143,8398,0,,79,
3275,19/09/2023,152000,201000,0,2,0,18,,0,,20000,,1,0,,
3276,21/12/2021,146000,317100,0,1,0,41,,1,,22950,,2,0,54,11/01/2022
3277,11/03/2023,220000,264500,0,2,1,52,31,1,0,12101,9112,3,0,13,
3278,24/10/2021,66000,90700,0,0,0,28,,0,,20000,,2,0,76,14/11/2021
3279,16/07/2024,71000,196400,0,2,1,29,32,0,1,12479,7521,0,0,,
3280,22/07/2022,238000,322200,0,2,1,33,18,1,0,12392,11920,2,0,201,27/08/2022
3281,31/08/2024,116000,169900,3,2,0,37,,1,,20000,,2,2,84,
3282,02/12/2021,39000,64100,0,1,1,44,28,1,0,12760,7240,2,0,92,12/12/2021
3283,09/05/2022,81000,129300,0,1,1,55,30,0,0,10768,9232,2,0,15,
3284,25/11/2021,439000,538100,0,2,1,57,36,1,0,17836,28038,3,0,,01/01/2022
3285,06/11/2021,60000,80800,2,2,0,35,,0,,20000,,2,2,82,03/12/2021
3286,20/05/2022,55000,84400,0,1,1,37,46,0,1,10916,9084,2,0,77,
3287,14/12/2022,141000,214500,0,1,1,72,57,1,0,11204,10035,2,0,85,
3288,22/05/2023,110000,166100,0,1,0,42,,0,,20000,,2,0,6,17/06/2023
3289,19/04/2024,312000,402700,0,2,0,56,,0,,40566,,3,0,81,
3290,02/05/2023,61000,75700,0,1,1,36,35,1,0,12257,7743,2,0,72,11/06/2023
3291,06/09/2022,134000,162800,0,0,0,32,,1,,20000,,3,0,14,
3292,08/02/2022,90000,198800,0,1,1,43,55,1,0,8336,11664,2,0,8,
3293,21/08/2024,202000,302900,1,1,0,53,,1,,25166,,2,1,241,
3294,18/12/2021,316000,500600,2,1,1,55,39,0,1,26974,15969,2,0,31,20/01/2022
3295,03/09/2021,162000,190500,0,2,0,53,,0,,20000,,0,0,251,
3296,18/05/2022,114000,200600,0,2,0,32,,0,,20000,,1,1,11,
3297,03/09/2022,310000,427400,0,1,0,44,,1,,42062,,2,0,96,
3298,09/11/2021,63000,118800,2,1,0,51,,0,,20000,,2,0,12,
3299,15/05/2023,83000,118600,2,1,0,60,,0,,20000,,2,0,209,
3300,11/07/2024,108000,175600,0,1,0,38,,1,,20000,,2,2,62,
3301,31/01/2023,98000,145800,0,1,0,42,,0,,20000,,3,0,77,20/02/2023
3302,22/09/2021,101000,265400,0,2,1,53,51,0,1,4634,15366,2,2,163,
3303,17/09/2023,141000,315800,2,2,0,50,,1,,32110,,3,0,48,10/10/2023
3304,03/12/2022,582000,912100,0,1,0,53,,0,,74173,,3,2,146,
3305,04/06/2022,94000,205600,0,2,0,44,,0,,22603,,1,0,82,18/06/2022
3306,05/09/2023,157000,229800,0,1,1,71,24,1,0,13025,9656,3,1,88,
3307,06/01/2023,101000,128800,0,2,0,43,,0,,20000,,3,0,59,02/02/2023
3308,29/06/2024,111000,196400,,1,1,49,30,0,1,7322,12678,0,2,56,
3309,11/11/2022,155000,244700,0,1,0,60,,1,,20180,,3,0,28,
3310,12/08/2024,107000,151200,0,1,0,18,,1,,20000,,2,0,85,
3311,17/05/2022,56000,197900,1,1,1,50,51,0,1,5438,16999,0,1,259,17/05/2022
3312,10/02/2023,268000,368100,,1,0,43,,0,,48065,,3,0,270,02/03/2023
3313,19/08/2023,164000,308600,0,,0,58,,0,,34398,,2,0,196,
3314,19/08/2023,172000,346200,0,1,1,45,35,1,0,16013,12433,3,1,93,17/09/2023
3315,06/12/2021,90000,197600,2,1,0,41,,1,,20000,,0,0,86,23/11/2021
3316,17/04/2023,43000,61800,0,1,0,29,,1,,20000,,2,2,,
3317,17/03/2022,46000,70400,0,1,0,50,,0,,20000,,,0,90,
3318,08/12/2023,153000,292200,0,1,1,26,47,0,1,14388,9523,,2,,
3319,07/03/2023,42000,115600,,2,1,44,64,0,1,8290,11710,2,0,31,15/03/2023
3320,02/07/2023,149000,267300,0,1,0,43,,0,,21390,,2,0,79,
3321,11/09/2022,642000,1049700,0,0,1,45,40,1,0,33537,58317,3,0,0,
3322,17/11/2022,295000,409300,0,2,0,33,,1,,43933,,2,0,91,
3323,07/02/2023,59000,125500,0,1,0,40,,0,,20000,,3,0,186,05/03/2023
3324,20/06/2022,101000,189400,2,1,0,41,,0,,20000,,2,0,203,
3325,14/06/2022,269000,455700,0,1,1,37,40,0,0,18803,31287,3,0,52,01/07/2022
3326,11/09/2021,197000,268200,0,2,1,35,57,1,0,15020,9229,,,59,
3327,05/07/2022,203000,381100,0,1,0,54,,1,,32860,,3,1,61,
3328,01/09/2022,116000,160800,0,2,0,46,,0,,20000,,2,,16,09/10/2022
3329,14/11/2022,371000,572200,0,1,0,39,,0,,56731,,3,,84,
3330,28/07/2022,284000,481700,0,1,1,55,66,0,1,30466,14944,2,2,71,
3331,01/04/2022,141000,206300,0,1,1,42,50,1,0,5173,16107,1,0,17,07/05/2022
3332,06/09/2022,131000,268900,1,1,0,65,,1,,20000,,,0,14,
3333,17/09/2023,191000,241600,0,1,1,38,68,0,1,15393,11006,2,1,91,
3334,24/07/2023,174000,204200,0,1,1,51,32,1,0,12348,14091,2,1,5,
3335,15/08/2024,109000,181900,0,1,1,29,47,1,0,14547,7422,2,2,196,
3336,29/10/2023,42000,102100,0,2,1,18,55,0,1,13536,6464,2,2,76,
3337,28/07/2023,188000,311300,0,2,0,39,,1,,26066,,2,0,222,
3338,25/07/2024,199000,246600,0,1,0,46,,0,,27195,,2,0,16,25/08/2024
3339,29/05/2023,354000,733900,0,2,0,42,,0,,74181,,3,0,14,
3340,22/10/2023,160000,211200,1,2,0,41,,0,,21535,,1,0,12,
3341,04/07/2023,127000,161100,3,1,0,26,,0,,20000,,2,0,47,05/08/2023
3342,05/09/2021,225000,383800,1,1,0,45,,0,,55772,,2,,,13/09/2021
3343,09/08/2024,100000,123400,0,1,0,75,,0,,20000,,2,1,88,
3344,18/01/2024,101000,153300,0,1,0,27,,1,,20000,,3,0,88,
3345,09/09/2023,206000,286100,0,1,0,51,,1,,29655,,3,0,,
3346,09/11/2022,154000,186100,0,1,1,46,50,1,0,12165,10734,0,1,57,
3347,30/03/2024,124000,199200,,1,0,26,,0,,20000,,0,0,15,
3348,12/06/2024,319000,625300,2,1,0,40,,0,,37419,,3,0,85,10/07/2024
3349,07/09/2021,170000,251500,0,1,1,37,39,1,0,12630,7370,3,0,10,
3350,16/09/2022,237000,400900,,2,0,54,,1,,35718,,3,1,33,
3351,06/09/2023,58000,134000,0,1,0,33,,1,,20000,,2,0,181,23/09/2023
3352,09/01/2024,126000,324200,0,0,0,43,,0,,32377,,3,0,8,
3353,03/04/2024,96000,192100,0,1,0,41,,0,,23295,,3,0,86,21/04/2024
3354,10/10/2021,114000,209400,0,2,1,35,18,1,0,6514,13486,2,0,213,
3355,24/10/2021,42000,74200,0,1,0,53,,1,,20000,,2,2,47,
3356,10/04/2022,42000,77500,0,2,0,34,,1,,20000,,2,0,5,
3357,13/08/2023,192000,352500,2,2,0,50,,1,,36792,,2,0,205,
3358,22/02/2024,212000,301100,0,1,1,36,61,0,1,23175,8245,2,1,82,
3359,12/07/2024,136000,196000,0,2,0,50,,1,,20000,,0,2,,
3360,06/04/2022,226000,463600,0,1,0,52,,1,,37011,,2,0,71,29/04/2022
3361,13/08/2024,70000,103800,0,2,1,28,58,1,0,7721,12279,2,0,91,
3362,19/03/2023,115000,198600,0,1,1,63,38,1,0,14313,5687,0,0,199,
3363,18/02/2022,298000,510000,0,1,0,18,,1,,42527,,3,0,178,
3364,08/06/2023,121000,231900,3,1,0,28,,0,,21596,,3,0,123,
3365,05/09/2023,139000,258100,2,1,0,41,,0,,20036,,2,1,191,
3366,08/09/2022,131000,262200,,2,1,31,59,0,1,6082,16482,2,0,56,
3367,13/06/2023,63000,139600,2,1,0,44,,1,,20000,,2,0,11,
3368,20/08/2022,68000,163500,0,1,0,68,,0,,20000,,2,0,9,
3369,11/04/2024,185000,241200,0,1,0,63,,0,,20000,,2,0,72,
3370,04/05/2022,91000,148500,0,2,0,47,,1,,20000,,2,1,4,
3371,24/08/2022,104000,175000,0,1,0,35,,0,,20000,,2,0,7,
3372,27/12/2023,166000,272800,,,0,45,,1,,20000,,2,0,0,
3373,11/05/2023,203000,330300,0,1,1,30,32,1,0,11660,14592,3,0,202,
3374,08/10/2021,76000,142100,0,1,0,52,,1,,20000,,3,0,180,
3375,24/12/2023,173000,293700,1,0,1,69,44,0,1,14850,22805,3,0,68,
3376,21/12/2021,118000,206800,0,1,1,59,50,1,0,7765,12235,3,1,169,
3377,01/12/2022,179000,253600,0,1,1,37,43,0,1,14202,5798,2,0,190,
3378,09/08/2022,143000,216300,0,1,0,37,,0,,20778,,1,2,209,
3379,02/08/2023,232000,314400,1,1,1,18,33,1,0,15496,12265,2,,12,
3380,16/12/2022,63000,117900,0,2,1,31,30,0,1,8206,11794,2,2,195,
3381,18/04/2022,113000,196400,0,1,0,37,,0,,20000,,2,1,79,
3382,11/04/2023,155000,278400,0,2,1,52,64,1,1,20513,5342,2,0,80,17/04/2023
3383,24/12/2022,190000,245900,3,0,1,50,30,0,1,18728,6979,2,2,43,
3384,24/05/2022,140000,238500,0,1,0,63,,1,,27884,,3,0,84,
3385,08/07/2022,236000,413600,,1,1,36,39,1,0,20062,13985,2,0,53,11/07/2022
3386,05/09/2022,165000,299100,0,2,1,37,38,0,1,17582,8384,3,0,97,04/10/2022
3387,14/08/2022,69000,126600,0,1,0,56,,0,,20000,,2,0,68,06/09/2022
3388,27/07/2022,188000,395400,0,2,0,75,,0,,31348,,2,0,45,
3389,01/09/2024,581000,899700,0,1,0,67,,1,,89829,,3,0,69,
3390,22/08/2022,160000,275100,0,1,0,29,,0,,24469,,2,0,213,21/09/2022
3391,26/10/2021,31000,64600,0,1,0,50,,1,,20000,,2,0,194,
3392,06/06/2024,57000,83600,1,0,1,43,43,0,1,8109,11891,2,1,37,19/07/2024
3393,09/08/2024,65000,81500,0,0,1,18,39,0,1,6173,13827,2,0,51,
3394,09/03/2022,143000,194200,0,1,1,41,18,0,1,7444,13503,,0,0,20/04/2022
3395,18/02/2023,141000,195900,0,1,0,43,,1,,20000,,2,1,49,
3396,21/08/2023,262000,347500,0,1,0,49,,1,,28792,,3,,60,
3397,19/08/2023,172000,217600,0,1,0,43,,0,,20000,,1,1,89,
3398,30/05/2024,117000,147100,0,1,0,59,,0,,20000,,2,0,10,30/06/2024
3399,21/06/2024,93000,194900,2,,1,46,30,0,1,8695,11818,2,0,197,05/07/2024
3400,09/09/2023,198000,332600,0,2,0,36,,0,,30852,,3,0,5,01/10/2023
3401,11/08/2023,224000,296600,0,,1,37,45,1,0,12409,10578,3,0,14,
3402,03/06/2022,204000,460600,0,1,0,60,,0,,46917,,2,0,227,
3403,19/03/2023,91000,194300,0,2,0,39,,0,,20000,,0,1,9,
3404,07/08/2022,170000,190600,0,2,0,50,,1,,20000,,0,0,225,
3405,20/08/2024,102000,207400,0,1,1,21,53,0,1,15476,4524,1,0,44,
3406,30/12/2023,317000,428300,0,1,0,47,,0,,28939,,2,0,16,
3407,23/08/2024,139000,210900,0,2,0,45,,0,,28375,,1,1,10,
3408,30/01/2023,112000,117900,0,1,0,40,,1,,20000,,2,0,86,
3409,13/02/2023,227000,333900,0,1,1,34,53,0,1,12803,8178,3,0,77,03/03/2023
3410,27/08/2023,338000,531100,,1,1,61,57,0,1,17409,28172,3,0,232,
3411,05/03/2022,143000,195100,0,1,1,47,71,0,1,14439,5561,0,0,66,27/04/2022
3412,10/07/2023,91000,157800,0,1,0,68,,1,,20000,,3,0,82,
3413,17/04/2023,164000,199400,3,2,1,59,39,0,1,12629,11704,0,2,62,
3414,03/05/2022,79000,138900,0,1,0,50,,0,,20000,,2,0,72,07/06/2022
3415,22/08/2024,431000,692400,0,1,1,43,55,0,1,25987,27389,3,0,54,
3416,22/02/2024,201000,312000,0,1,1,62,67,0,1,12081,15728,2,0,62,
3417,26/05/2022,73000,110700,0,1,0,36,,1,,20000,,2,0,215,
3418,11/09/2023,253000,589400,0,1,1,54,45,1,0,29462,20847,3,0,4,18/09/2023
3419,01/11/2021,377000,566900,0,2,0,51,,0,,51282,,2,0,161,22/11/2021
3420,02/01/2024,114000,197000,0,1,1,60,40,1,0,10857,9143,2,1,15,15/01/2024
3421,07/01/2022,114000,148700,0,2,0,63,,0,,20000,,3,0,36,23/01/2022
3422,23/01/2024,342000,542900,0,2,0,18,,0,,39913,,3,0,2,
3423,03/07/2022,140000,276500,0,1,0,53,,1,,20000,,,0,84,
3424,13/06/2022,99000,140100,0,0,0,57,,1,,20000,,2,0,,18/07/2022
3425,20/01/2024,130000,189700,0,1,0,34,,0,,20000,,2,0,13,
3426,14/12/2022,51000,201000,0,2,0,29,,0,,20000,,2,0,80,
3427,30/06/2023,273000,488100,0,1,0,59,,1,,59029,,2,1,51,
3428,12/01/2023,219000,545800,0,1,0,30,,0,,58969,,3,1,80,
3429,12/01/2024,89000,116000,0,1,1,65,46,0,0,12633,7367,2,0,15,
3430,28/06/2024,64000,189900,0,1,1,42,50,0,1,9325,10675,2,0,15,
3431,17/08/2023,24000,46600,0,2,0,41,,1,,20000,,2,0,7,
3432,15/03/2022,186000,204400,0,0,0,55,,1,,20888,,,0,68,
3433,18/08/2024,51000,76200,0,2,0,19,,1,,20000,,2,1,2,
3434,14/08/2024,143000,170300,0,1,0,37,,0,,20000,,2,1,79,
3435,01/03/2024,132000,168000,0,,0,20,,1,,20000,,2,0,58,
3436,22/02/2024,116000,184800,0,2,0,41,,1,,20000,,0,0,7,
3437,16/04/2023,134000,197100,0,1,0,25,,0,,20000,,0,0,27,
3438,24/08/2024,201000,278600,0,1,0,67,,1,,24369,,2,2,74,
3439,14/03/2022,100000,215100,0,2,1,56,67,0,1,12181,11059,2,0,51,07/04/2022
3440,18/02/2022,162000,204900,0,1,0,53,,1,,20000,,1,0,240,
3441,28/11/2022,80000,116400,2,1,0,69,,1,,20000,,,1,17,
3442,08/09/2022,118000,198100,,2,0,48,,1,,20000,,0,1,99,
3443,12/09/2021,313000,762700,0,1,1,51,62,0,1,31239,28056,2,,88,
3444,27/08/2024,145000,221800,0,2,1,36,23,1,0,25071,5548,2,0,,
3445,04/08/2023,115000,213800,0,1,0,54,,1,,20000,,2,0,74,21/08/2023
3446,08/06/2023,120000,157100,0,1,0,69,,0,,20000,,2,0,9,
